instant_x,dteday,season_x,yr_x,mnth_x,hr,holiday_x,weekday_x,workingday_x,weathersit_x,temp_x,atemp_x,hum_x,windspeed_x,casual_x,registered_x,cnt_x,hr_formated,instant_y,season_y,yr_y,mnth_y,holiday_y,weekday_y,workingday_y,weathersit_y,temp_y,atemp_y,hum_y,windspeed_y,casual_y,registered_y,cnt_y,temp_category
15991,2012-11-03,Winter,2012,November,23,False,Saturday,False,Clear,13.120000000000001,16.665,56.99999999999999,7.0015,15,133,148,23:00,673,Winter,2012,November,False,Saturday,False,Mist/Cloudy,14.076653,16.1923,49.125,18.125443,1029,4109,5138,Sejuk
15992,2012-11-04,Winter,2012,November,0,False,Sunday,False,Clear,12.299999999999999,15.909999999999998,61.0,7.0015,5,97,102,00:00,674,Winter,2012,November,False,Sunday,False,Clear,13.359153,16.4769,53.2917,12.000236,1201,3906,5107,Sejuk
15993,2012-11-04,Winter,2012,November,1,False,Sunday,False,Clear,10.66,14.395,81.0,6.0032,26,139,165,01:00,674,Winter,2012,November,False,Sunday,False,Clear,13.359153,16.4769,53.2917,12.000236,1201,3906,5107,Sejuk
15994,2012-11-04,Winter,2012,November,2,False,Sunday,False,Clear,12.299999999999999,16.665,65.0,0.0,6,31,37,02:00,674,Winter,2012,November,False,Sunday,False,Clear,13.359153,16.4769,53.2917,12.000236,1201,3906,5107,Sejuk
15995,2012-11-04,Winter,2012,November,3,False,Sunday,False,Clear,11.48,14.395,61.0,7.0015,1,10,11,03:00,674,Winter,2012,November,False,Sunday,False,Clear,13.359153,16.4769,53.2917,12.000236,1201,3906,5107,Sejuk
15996,2012-11-04,Winter,2012,November,4,False,Sunday,False,Clear,10.66,13.635,65.0,8.9981,2,7,9,04:00,674,Winter,2012,November,False,Sunday,False,Clear,13.359153,16.4769,53.2917,12.000236,1201,3906,5107,Sejuk
15997,2012-11-04,Winter,2012,November,5,False,Sunday,False,Clear,10.66,13.635,65.0,7.0015,0,5,5,05:00,674,Winter,2012,November,False,Sunday,False,Clear,13.359153,16.4769,53.2917,12.000236,1201,3906,5107,Sejuk
15998,2012-11-04,Winter,2012,November,6,False,Sunday,False,Clear,11.48,14.395,61.0,8.9981,2,14,16,06:00,674,Winter,2012,November,False,Sunday,False,Clear,13.359153,16.4769,53.2917,12.000236,1201,3906,5107,Sejuk
15999,2012-11-04,Winter,2012,November,7,False,Sunday,False,Clear,10.66,13.635,65.0,7.0015,11,39,50,07:00,674,Winter,2012,November,False,Sunday,False,Clear,13.359153,16.4769,53.2917,12.000236,1201,3906,5107,Sejuk
16000,2012-11-04,Winter,2012,November,8,False,Sunday,False,Clear,12.299999999999999,15.15,56.00000000000001,8.9981,34,115,149,08:00,674,Winter,2012,November,False,Sunday,False,Clear,13.359153,16.4769,53.2917,12.000236,1201,3906,5107,Sejuk
16001,2012-11-04,Winter,2012,November,9,False,Sunday,False,Clear,13.120000000000001,16.665,53.0,0.0,56,161,217,09:00,674,Winter,2012,November,False,Sunday,False,Clear,13.359153,16.4769,53.2917,12.000236,1201,3906,5107,Sejuk
16002,2012-11-04,Winter,2012,November,10,False,Sunday,False,Clear,13.940000000000001,16.665,49.0,12.998000000000001,73,287,360,10:00,674,Winter,2012,November,False,Sunday,False,Clear,13.359153,16.4769,53.2917,12.000236,1201,3906,5107,Sejuk
16003,2012-11-04,Winter,2012,November,11,False,Sunday,False,Clear,15.58,19.695,46.0,15.001299999999999,134,311,445,11:00,674,Winter,2012,November,False,Sunday,False,Clear,13.359153,16.4769,53.2917,12.000236,1201,3906,5107,Sejuk
16004,2012-11-04,Winter,2012,November,12,False,Sunday,False,Clear,15.58,19.695,46.0,15.001299999999999,150,354,504,12:00,674,Winter,2012,November,False,Sunday,False,Clear,13.359153,16.4769,53.2917,12.000236,1201,3906,5107,Sejuk
16005,2012-11-04,Winter,2012,November,13,False,Sunday,False,Clear,16.400000000000002,20.455000000000002,43.0,15.001299999999999,122,371,493,13:00,674,Winter,2012,November,False,Sunday,False,Clear,13.359153,16.4769,53.2917,12.000236,1201,3906,5107,Sejuk
16006,2012-11-04,Winter,2012,November,14,False,Sunday,False,Clear,16.400000000000002,20.455000000000002,40.0,12.998000000000001,149,360,509,14:00,674,Winter,2012,November,False,Sunday,False,Clear,13.359153,16.4769,53.2917,12.000236,1201,3906,5107,Sejuk
16007,2012-11-04,Winter,2012,November,15,False,Sunday,False,Clear,16.400000000000002,20.455000000000002,40.0,15.001299999999999,149,300,449,15:00,674,Winter,2012,November,False,Sunday,False,Clear,13.359153,16.4769,53.2917,12.000236,1201,3906,5107,Sejuk
16008,2012-11-04,Winter,2012,November,16,False,Sunday,False,Clear,16.400000000000002,20.455000000000002,40.0,22.0028,119,316,435,16:00,674,Winter,2012,November,False,Sunday,False,Clear,13.359153,16.4769,53.2917,12.000236,1201,3906,5107,Sejuk
16009,2012-11-04,Winter,2012,November,17,False,Sunday,False,Clear,14.76,17.424999999999997,43.0,12.998000000000001,57,270,327,17:00,674,Winter,2012,November,False,Sunday,False,Clear,13.359153,16.4769,53.2917,12.000236,1201,3906,5107,Sejuk
16010,2012-11-04,Winter,2012,November,18,False,Sunday,False,Clear,14.76,17.424999999999997,43.0,15.001299999999999,31,206,237,18:00,674,Winter,2012,November,False,Sunday,False,Clear,13.359153,16.4769,53.2917,12.000236,1201,3906,5107,Sejuk
16011,2012-11-04,Winter,2012,November,19,False,Sunday,False,Clear,14.76,16.665,43.0,16.997899999999998,24,203,227,19:00,674,Winter,2012,November,False,Sunday,False,Clear,13.359153,16.4769,53.2917,12.000236,1201,3906,5107,Sejuk
16012,2012-11-04,Winter,2012,November,20,False,Sunday,False,Clear,13.120000000000001,14.395,53.0,23.9994,7,134,141,20:00,674,Winter,2012,November,False,Sunday,False,Clear,13.359153,16.4769,53.2917,12.000236,1201,3906,5107,Sejuk
16013,2012-11-04,Winter,2012,November,21,False,Sunday,False,Clear,12.299999999999999,13.635,52.0,19.999499999999998,16,71,87,21:00,674,Winter,2012,November,False,Sunday,False,Clear,13.359153,16.4769,53.2917,12.000236,1201,3906,5107,Sejuk
16014,2012-11-04,Winter,2012,November,22,False,Sunday,False,Clear,12.299999999999999,14.395,52.0,19.0012,15,64,79,22:00,674,Winter,2012,November,False,Sunday,False,Clear,13.359153,16.4769,53.2917,12.000236,1201,3906,5107,Sejuk
16015,2012-11-04,Winter,2012,November,23,False,Sunday,False,Mist/Cloudy,12.299999999999999,15.15,56.00000000000001,11.0014,12,41,53,23:00,674,Winter,2012,November,False,Sunday,False,Clear,13.359153,16.4769,53.2917,12.000236,1201,3906,5107,Sejuk
16016,2012-11-05,Winter,2012,November,0,False,Monday,True,Mist/Cloudy,12.299999999999999,14.395,56.00000000000001,12.998000000000001,3,20,23,00:00,675,Winter,2012,November,False,Monday,True,Clear,13.085847,15.403749999999999,49.416700000000006,15.833775000000001,378,4881,5259,Sejuk
16017,2012-11-05,Winter,2012,November,1,False,Monday,True,Mist/Cloudy,12.299999999999999,15.15,56.00000000000001,11.0014,0,8,8,01:00,675,Winter,2012,November,False,Monday,True,Clear,13.085847,15.403749999999999,49.416700000000006,15.833775000000001,378,4881,5259,Sejuk
16018,2012-11-05,Winter,2012,November,2,False,Monday,True,Mist/Cloudy,12.299999999999999,15.15,56.00000000000001,11.0014,2,4,6,02:00,675,Winter,2012,November,False,Monday,True,Clear,13.085847,15.403749999999999,49.416700000000006,15.833775000000001,378,4881,5259,Sejuk
16019,2012-11-05,Winter,2012,November,3,False,Monday,True,Mist/Cloudy,12.299999999999999,14.395,56.00000000000001,15.001299999999999,1,3,4,03:00,675,Winter,2012,November,False,Monday,True,Clear,13.085847,15.403749999999999,49.416700000000006,15.833775000000001,378,4881,5259,Sejuk
16020,2012-11-05,Winter,2012,November,4,False,Monday,True,Mist/Cloudy,12.299999999999999,14.395,52.0,16.997899999999998,5,11,16,04:00,675,Winter,2012,November,False,Monday,True,Clear,13.085847,15.403749999999999,49.416700000000006,15.833775000000001,378,4881,5259,Sejuk
16021,2012-11-05,Winter,2012,November,5,False,Monday,True,Mist/Cloudy,12.299999999999999,13.635,52.0,22.0028,1,38,39,05:00,675,Winter,2012,November,False,Monday,True,Clear,13.085847,15.403749999999999,49.416700000000006,15.833775000000001,378,4881,5259,Sejuk
16022,2012-11-05,Winter,2012,November,6,False,Monday,True,Mist/Cloudy,12.299999999999999,14.395,49.0,19.0012,4,135,139,06:00,675,Winter,2012,November,False,Monday,True,Clear,13.085847,15.403749999999999,49.416700000000006,15.833775000000001,378,4881,5259,Sejuk
16023,2012-11-05,Winter,2012,November,7,False,Monday,True,Mist/Cloudy,12.299999999999999,14.395,49.0,16.997899999999998,8,453,461,07:00,675,Winter,2012,November,False,Monday,True,Clear,13.085847,15.403749999999999,49.416700000000006,15.833775000000001,378,4881,5259,Sejuk
16024,2012-11-05,Winter,2012,November,8,False,Monday,True,Mist/Cloudy,12.299999999999999,14.395,49.0,15.001299999999999,19,629,648,08:00,675,Winter,2012,November,False,Monday,True,Clear,13.085847,15.403749999999999,49.416700000000006,15.833775000000001,378,4881,5259,Sejuk
16025,2012-11-05,Winter,2012,November,9,False,Monday,True,Mist/Cloudy,12.299999999999999,14.395,52.0,19.0012,18,239,257,09:00,675,Winter,2012,November,False,Monday,True,Clear,13.085847,15.403749999999999,49.416700000000006,15.833775000000001,378,4881,5259,Sejuk
16026,2012-11-05,Winter,2012,November,10,False,Monday,True,Clear,13.120000000000001,15.15,49.0,19.0012,30,112,142,10:00,675,Winter,2012,November,False,Monday,True,Clear,13.085847,15.403749999999999,49.416700000000006,15.833775000000001,378,4881,5259,Sejuk
16027,2012-11-05,Winter,2012,November,11,False,Monday,True,Clear,13.940000000000001,15.909999999999998,46.0,15.001299999999999,31,119,150,11:00,675,Winter,2012,November,False,Monday,True,Clear,13.085847,15.403749999999999,49.416700000000006,15.833775000000001,378,4881,5259,Sejuk
16028,2012-11-05,Winter,2012,November,12,False,Monday,True,Clear,14.76,16.665,43.0,22.0028,38,206,244,12:00,675,Winter,2012,November,False,Monday,True,Clear,13.085847,15.403749999999999,49.416700000000006,15.833775000000001,378,4881,5259,Sejuk
16029,2012-11-05,Winter,2012,November,13,False,Monday,True,Clear,14.76,16.665,40.0,16.997899999999998,39,183,222,13:00,675,Winter,2012,November,False,Monday,True,Clear,13.085847,15.403749999999999,49.416700000000006,15.833775000000001,378,4881,5259,Sejuk
16030,2012-11-05,Winter,2012,November,14,False,Monday,True,Clear,15.58,19.695,40.0,11.0014,31,165,196,14:00,675,Winter,2012,November,False,Monday,True,Clear,13.085847,15.403749999999999,49.416700000000006,15.833775000000001,378,4881,5259,Sejuk
16031,2012-11-05,Winter,2012,November,15,False,Monday,True,Clear,15.58,19.695,40.0,19.0012,24,207,231,15:00,675,Winter,2012,November,False,Monday,True,Clear,13.085847,15.403749999999999,49.416700000000006,15.833775000000001,378,4881,5259,Sejuk
16032,2012-11-05,Winter,2012,November,16,False,Monday,True,Clear,14.76,16.665,43.0,19.0012,35,325,360,16:00,675,Winter,2012,November,False,Monday,True,Clear,13.085847,15.403749999999999,49.416700000000006,15.833775000000001,378,4881,5259,Sejuk
16033,2012-11-05,Winter,2012,November,17,False,Monday,True,Clear,13.940000000000001,15.909999999999998,46.0,15.001299999999999,34,604,638,17:00,675,Winter,2012,November,False,Monday,True,Clear,13.085847,15.403749999999999,49.416700000000006,15.833775000000001,378,4881,5259,Sejuk
16034,2012-11-05,Winter,2012,November,18,False,Monday,True,Clear,13.940000000000001,15.909999999999998,46.0,15.001299999999999,19,523,542,18:00,675,Winter,2012,November,False,Monday,True,Clear,13.085847,15.403749999999999,49.416700000000006,15.833775000000001,378,4881,5259,Sejuk
16035,2012-11-05,Winter,2012,November,19,False,Monday,True,Clear,13.120000000000001,15.909999999999998,49.0,11.0014,11,361,372,19:00,675,Winter,2012,November,False,Monday,True,Clear,13.085847,15.403749999999999,49.416700000000006,15.833775000000001,378,4881,5259,Sejuk
16036,2012-11-05,Winter,2012,November,20,False,Monday,True,Clear,13.120000000000001,15.15,49.0,16.997899999999998,13,228,241,20:00,675,Winter,2012,November,False,Monday,True,Clear,13.085847,15.403749999999999,49.416700000000006,15.833775000000001,378,4881,5259,Sejuk
16037,2012-11-05,Winter,2012,November,21,False,Monday,True,Clear,12.299999999999999,14.395,52.0,19.0012,8,144,152,21:00,675,Winter,2012,November,False,Monday,True,Clear,13.085847,15.403749999999999,49.416700000000006,15.833775000000001,378,4881,5259,Sejuk
16038,2012-11-05,Winter,2012,November,22,False,Monday,True,Clear,11.48,13.635,56.00000000000001,12.998000000000001,4,111,115,22:00,675,Winter,2012,November,False,Monday,True,Clear,13.085847,15.403749999999999,49.416700000000006,15.833775000000001,378,4881,5259,Sejuk
16039,2012-11-05,Winter,2012,November,23,False,Monday,True,Clear,10.66,13.635,60.0,8.9981,0,53,53,23:00,675,Winter,2012,November,False,Monday,True,Clear,13.085847,15.403749999999999,49.416700000000006,15.833775000000001,378,4881,5259,Sejuk
16040,2012-11-06,Winter,2012,November,0,False,Tuesday,True,Clear,9.84,12.879999999999999,60.0,7.0015,1,18,19,00:00,676,Winter,2012,November,False,Tuesday,True,Clear,11.514153,14.07835,56.7083,11.625371,466,5220,5686,dingin
16041,2012-11-06,Winter,2012,November,1,False,Tuesday,True,Clear,9.84,12.120000000000001,60.0,11.0014,0,8,8,01:00,676,Winter,2012,November,False,Tuesday,True,Clear,11.514153,14.07835,56.7083,11.625371,466,5220,5686,dingin
16042,2012-11-06,Winter,2012,November,2,False,Tuesday,True,Clear,9.84,12.879999999999999,65.0,6.0032,0,2,2,02:00,676,Winter,2012,November,False,Tuesday,True,Clear,11.514153,14.07835,56.7083,11.625371,466,5220,5686,dingin
16043,2012-11-06,Winter,2012,November,3,False,Tuesday,True,Clear,9.02,12.120000000000001,64.0,7.0015,0,4,4,03:00,676,Winter,2012,November,False,Tuesday,True,Clear,11.514153,14.07835,56.7083,11.625371,466,5220,5686,dingin
16044,2012-11-06,Winter,2012,November,4,False,Tuesday,True,Clear,9.02,12.879999999999999,69.0,6.0032,0,7,7,04:00,676,Winter,2012,November,False,Tuesday,True,Clear,11.514153,14.07835,56.7083,11.625371,466,5220,5686,dingin
16045,2012-11-06,Winter,2012,November,5,False,Tuesday,True,Mist/Cloudy,9.02,11.365,64.0,12.998000000000001,1,40,41,05:00,676,Winter,2012,November,False,Tuesday,True,Clear,11.514153,14.07835,56.7083,11.625371,466,5220,5686,dingin
16046,2012-11-06,Winter,2012,November,6,False,Tuesday,True,Clear,9.02,11.365,69.0,8.9981,6,143,149,06:00,676,Winter,2012,November,False,Tuesday,True,Clear,11.514153,14.07835,56.7083,11.625371,466,5220,5686,dingin
16047,2012-11-06,Winter,2012,November,7,False,Tuesday,True,Clear,8.200000000000001,10.605,69.0,11.0014,9,378,387,07:00,676,Winter,2012,November,False,Tuesday,True,Clear,11.514153,14.07835,56.7083,11.625371,466,5220,5686,dingin
16048,2012-11-06,Winter,2012,November,8,False,Tuesday,True,Clear,9.02,11.365,69.0,11.0014,20,568,588,08:00,676,Winter,2012,November,False,Tuesday,True,Clear,11.514153,14.07835,56.7083,11.625371,466,5220,5686,dingin
16049,2012-11-06,Winter,2012,November,9,False,Tuesday,True,Clear,10.66,12.879999999999999,60.0,11.0014,25,338,363,09:00,676,Winter,2012,November,False,Tuesday,True,Clear,11.514153,14.07835,56.7083,11.625371,466,5220,5686,dingin
16050,2012-11-06,Winter,2012,November,10,False,Tuesday,True,Clear,12.299999999999999,14.395,49.0,12.998000000000001,41,189,230,10:00,676,Winter,2012,November,False,Tuesday,True,Clear,11.514153,14.07835,56.7083,11.625371,466,5220,5686,dingin
16051,2012-11-06,Winter,2012,November,11,False,Tuesday,True,Clear,13.120000000000001,16.665,45.0,8.9981,39,177,216,11:00,676,Winter,2012,November,False,Tuesday,True,Clear,11.514153,14.07835,56.7083,11.625371,466,5220,5686,dingin
16052,2012-11-06,Winter,2012,November,12,False,Tuesday,True,Clear,13.120000000000001,16.665,45.0,8.9981,31,217,248,12:00,676,Winter,2012,November,False,Tuesday,True,Clear,11.514153,14.07835,56.7083,11.625371,466,5220,5686,dingin
16053,2012-11-06,Winter,2012,November,13,False,Tuesday,True,Clear,13.940000000000001,16.665,46.0,8.9981,46,232,278,13:00,676,Winter,2012,November,False,Tuesday,True,Clear,11.514153,14.07835,56.7083,11.625371,466,5220,5686,dingin
16054,2012-11-06,Winter,2012,November,14,False,Tuesday,True,Clear,14.76,18.18,40.0,7.0015,44,196,240,14:00,676,Winter,2012,November,False,Tuesday,True,Clear,11.514153,14.07835,56.7083,11.625371,466,5220,5686,dingin
16055,2012-11-06,Winter,2012,November,15,False,Tuesday,True,Clear,13.940000000000001,15.909999999999998,46.0,16.997899999999998,45,227,272,15:00,676,Winter,2012,November,False,Tuesday,True,Clear,11.514153,14.07835,56.7083,11.625371,466,5220,5686,dingin
16056,2012-11-06,Winter,2012,November,16,False,Tuesday,True,Clear,13.940000000000001,16.665,46.0,11.0014,33,369,402,16:00,676,Winter,2012,November,False,Tuesday,True,Clear,11.514153,14.07835,56.7083,11.625371,466,5220,5686,dingin
16057,2012-11-06,Winter,2012,November,17,False,Tuesday,True,Clear,13.120000000000001,15.15,53.0,15.001299999999999,30,597,627,17:00,676,Winter,2012,November,False,Tuesday,True,Clear,11.514153,14.07835,56.7083,11.625371,466,5220,5686,dingin
16058,2012-11-06,Winter,2012,November,18,False,Tuesday,True,Clear,13.120000000000001,15.15,56.99999999999999,19.999499999999998,20,477,497,18:00,676,Winter,2012,November,False,Tuesday,True,Clear,11.514153,14.07835,56.7083,11.625371,466,5220,5686,dingin
16059,2012-11-06,Winter,2012,November,19,False,Tuesday,True,Clear,12.299999999999999,14.395,56.00000000000001,15.001299999999999,15,356,371,19:00,676,Winter,2012,November,False,Tuesday,True,Clear,11.514153,14.07835,56.7083,11.625371,466,5220,5686,dingin
16060,2012-11-06,Winter,2012,November,20,False,Tuesday,True,Clear,12.299999999999999,14.395,61.0,15.001299999999999,10,218,228,20:00,676,Winter,2012,November,False,Tuesday,True,Clear,11.514153,14.07835,56.7083,11.625371,466,5220,5686,dingin
16061,2012-11-06,Winter,2012,November,21,False,Tuesday,True,Mist/Cloudy,12.299999999999999,14.395,56.00000000000001,16.997899999999998,14,137,151,21:00,676,Winter,2012,November,False,Tuesday,True,Clear,11.514153,14.07835,56.7083,11.625371,466,5220,5686,dingin
16062,2012-11-06,Winter,2012,November,22,False,Tuesday,True,Mist/Cloudy,12.299999999999999,14.395,56.00000000000001,15.001299999999999,17,136,153,22:00,676,Winter,2012,November,False,Tuesday,True,Clear,11.514153,14.07835,56.7083,11.625371,466,5220,5686,dingin
16063,2012-11-06,Winter,2012,November,23,False,Tuesday,True,Clear,12.299999999999999,14.395,56.00000000000001,15.001299999999999,19,186,205,23:00,676,Winter,2012,November,False,Tuesday,True,Clear,11.514153,14.07835,56.7083,11.625371,466,5220,5686,dingin
16064,2012-11-07,Winter,2012,November,0,False,Wednesday,True,Mist/Cloudy,12.299999999999999,14.395,56.00000000000001,19.0012,49,234,283,00:00,677,Winter,2012,November,False,Wednesday,True,Mist/Cloudy,12.129153,13.73105,54.75,20.375236,326,4709,5035,dingin
16065,2012-11-07,Winter,2012,November,1,False,Wednesday,True,Mist/Cloudy,11.48,13.635,61.0,16.997899999999998,6,86,92,01:00,677,Winter,2012,November,False,Wednesday,True,Mist/Cloudy,12.129153,13.73105,54.75,20.375236,326,4709,5035,dingin
16066,2012-11-07,Winter,2012,November,2,False,Wednesday,True,Mist/Cloudy,11.48,12.879999999999999,56.00000000000001,19.999499999999998,6,68,74,02:00,677,Winter,2012,November,False,Wednesday,True,Mist/Cloudy,12.129153,13.73105,54.75,20.375236,326,4709,5035,dingin
16067,2012-11-07,Winter,2012,November,3,False,Wednesday,True,Mist/Cloudy,11.48,12.879999999999999,52.0,22.0028,2,9,11,03:00,677,Winter,2012,November,False,Wednesday,True,Mist/Cloudy,12.129153,13.73105,54.75,20.375236,326,4709,5035,dingin
16068,2012-11-07,Winter,2012,November,4,False,Wednesday,True,Mist/Cloudy,11.48,12.879999999999999,52.0,19.999499999999998,0,9,9,04:00,677,Winter,2012,November,False,Wednesday,True,Mist/Cloudy,12.129153,13.73105,54.75,20.375236,326,4709,5035,dingin
16069,2012-11-07,Winter,2012,November,5,False,Wednesday,True,Mist/Cloudy,11.48,12.879999999999999,52.0,22.0028,0,27,27,05:00,677,Winter,2012,November,False,Wednesday,True,Mist/Cloudy,12.129153,13.73105,54.75,20.375236,326,4709,5035,dingin
16070,2012-11-07,Winter,2012,November,6,False,Wednesday,True,Mist/Cloudy,10.66,12.120000000000001,56.00000000000001,19.0012,3,115,118,06:00,677,Winter,2012,November,False,Wednesday,True,Mist/Cloudy,12.129153,13.73105,54.75,20.375236,326,4709,5035,dingin
16071,2012-11-07,Winter,2012,November,7,False,Wednesday,True,Mist/Cloudy,10.66,11.365,56.00000000000001,19.999499999999998,5,314,319,07:00,677,Winter,2012,November,False,Wednesday,True,Mist/Cloudy,12.129153,13.73105,54.75,20.375236,326,4709,5035,dingin
